Timestamp,Temperature,Vibration,Motor_Current,Pressure,RPM,Flow_Rate,Oil_Temperature,Power_Consumption,Machine_Health,Machine_Status,Remaining_Useful_Life_Days
2035-08-04 11:11:52,63.81,0.22,8.37,4.91,1738.88,149.7,45.99,15.07,78.9,Slight Wear,178
2035-08-05 11:11:52,62.5,0.28,8.16,4.92,1744.3,151.02,45.17,15.08,78.4,Slight Wear,177
2035-08-06 11:11:52,63.82,0.37,8.28,4.87,1738.76,147.61,45.88,15.29,78.0,Slight Wear,176
2035-08-07 11:11:52,62.85,0.36,8.22,4.95,1738.8,148.58,45.04,15.36,77.6,Slight Wear,175
2035-08-08 11:11:52,62.85,0.34,8.18,4.87,1739.05,149.4,45.56,14.87,77.1,Slight Wear,174
2035-08-09 11:11:52,66.29,0.73,9.89,4.66,1727.21,143.34,48.42,18.23,76.7,Slight Wear,173
2035-08-10 11:11:52,66.89,0.92,10.11,4.57,1730.2,144.9,49.08,19.08,76.3,Slight Wear,172
2035-08-11 11:11:52,64.09,0.5,8.44,4.98,1736.39,150.88,45.46,15.69,75.8,Slight Wear,171
2035-08-12 11:11:52,62.79,0.56,8.41,4.89,1741.75,151.1,45.59,15.51,75.4,Slight Wear,170
2035-08-13 11:11:52,66.66,0.89,10.27,4.61,1729.88,144.13,49.7,19.36,75.0,Slight Wear,169
2035-08-14 11:11:52,63.91,0.62,8.45,4.88,1742.65,149.44,46.09,15.79,74.5,Slight Wear,168
2035-08-15 11:11:52,63.02,0.58,8.28,4.9,1741.23,151.82,45.67,15.38,74.1,Slight Wear,167
2035-08-16 11:11:52,64.02,0.64,8.56,4.78,1736.06,145.37,46.22,15.87,73.7,Slight Wear,166
2035-08-17 11:11:52,62.43,0.64,8.2,4.72,1737.13,149.88,45.26,14.87,73.2,Slight Wear,165
2035-08-18 11:11:52,62.67,0.7,8.26,4.74,1736.87,147.94,44.91,15.23,72.8,Slight Wear,164
2035-08-19 11:11:52,63.44,0.69,8.52,4.76,1733.0,152.05,46.21,15.45,72.4,Slight Wear,163
2035-08-20 11:11:52,67.46,1.14,10.38,4.55,1725.05,139.64,49.62,19.7,72.0,Slight Wear,162
2035-08-21 11:11:52,62.85,0.72,8.51,4.75,1739.1,146.91,45.35,15.84,71.5,Slight Wear,161
2035-08-22 11:11:52,64.28,0.66,8.73,4.76,1740.08,148.2,46.38,16.36,71.1,Slight Wear,160
2035-08-23 11:11:52,66.74,1.09,10.25,4.54,1727.32,141.76,49.7,19.3,70.7,Slight Wear,159
2035-08-24 11:11:52,67.39,1.23,10.62,4.53,1725.7,141.62,50.79,19.95,70.3,Slight Wear,158
2035-08-25 11:11:52,66.74,1.1,10.31,4.62,1726.45,141.45,49.65,19.01,69.9,Slight Wear,157
2035-08-26 11:11:52,67.54,1.11,10.59,4.63,1723.45,141.46,50.94,19.32,69.4,Slight Wear,156
2035-08-27 11:11:52,63.73,0.63,8.8,4.83,1738.48,148.25,46.52,16.61,69.0,Slight Wear,155
2035-08-28 11:11:52,65.75,0.52,9.02,4.77,1735.38,146.91,47.18,16.91,68.6,Slight Wear,154
2035-08-29 11:11:52,63.58,0.68,8.63,4.85,1735.04,148.44,45.52,15.58,68.2,Slight Wear,153
2035-08-30 11:11:52,63.7,0.56,8.82,4.92,1743.92,144.3,46.62,16.28,67.8,Slight Wear,152
2035-08-31 11:11:52,63.71,0.64,8.78,4.77,1741.73,147.61,47.6,16.76,67.3,Slight Wear,151
2035-09-01 11:11:52,63.81,0.62,8.82,4.75,1735.34,147.01,45.59,16.66,66.9,Slight Wear,150
2035-09-02 11:11:52,63.72,0.58,8.99,4.79,1741.0,148.27,47.16,16.09,66.5,Slight Wear,149
2035-09-03 11:11:52,64.35,0.49,8.79,4.63,1733.89,147.75,47.56,16.33,66.1,Slight Wear,148
2035-09-04 11:11:52,67.55,0.92,10.99,4.52,1729.0,138.92,50.63,21.0,65.7,Slight Wear,147
2035-09-05 11:11:52,64.14,0.55,8.87,4.6,1740.62,144.73,47.33,16.62,65.3,Slight Wear,146
2035-09-06 11:11:52,68.8,1.12,10.71,4.43,1726.5,140.1,51.44,20.16,64.9,Slight Wear,145
2035-09-07 11:11:52,,,,,,,,,64.4,Slight Wear,144
2035-09-08 11:11:52,65.5,0.5,9.19,4.71,1734.61,146.06,48.56,16.93,64.0,Slight Wear,143
2035-09-09 11:11:52,69.75,0.98,11.13,4.29,1720.1,139.75,52.11,20.67,63.6,Slight Wear,142
2035-09-10 11:11:52,67.7,1.05,11.18,4.53,1717.1,140.39,51.56,21.1,63.2,Slight Wear,141
2035-09-11 11:11:52,64.68,0.56,9.23,4.81,1734.86,144.97,47.59,17.24,62.8,Slight Wear,140
2035-09-12 11:11:52,68.49,1.07,10.99,4.44,1721.61,137.9,51.96,20.63,62.4,Slight Wear,139
2035-09-13 11:11:52,65.2,0.6,9.15,4.77,1735.78,150.29,48.63,17.19,62.0,Slight Wear,138
2035-09-14 11:11:52,65.39,0.64,9.36,4.73,1732.41,148.93,48.67,17.52,61.5,Slight Wear,137
2035-09-15 11:11:52,65.39,0.56,9.35,4.66,1733.24,150.25,47.99,16.6,61.1,Slight Wear,136
2035-09-16 11:11:52,65.85,0.78,9.04,4.66,1735.21,144.29,48.51,16.31,60.7,Slight Wear,135
2035-09-17 11:11:52,64.78,0.59,9.49,4.67,1735.99,146.14,48.87,17.68,60.3,Slight Wear,134
2035-09-18 11:11:52,64.49,0.89,9.29,4.68,1735.7,145.31,48.36,16.27,59.9,Moderate Wear,133
2035-09-19 11:11:52,65.42,0.64,9.55,4.73,1735.34,143.13,49.22,17.46,59.5,Moderate Wear,132
2035-09-20 11:11:52,63.57,0.87,9.27,4.73,1734.36,145.23,48.69,17.17,59.1,Moderate Wear,131
2035-09-21 11:11:52,65.21,0.76,9.27,4.71,1736.93,145.85,47.95,17.09,58.7,Moderate Wear,130
2035-09-22 11:11:52,64.98,0.62,9.52,4.62,1738.77,145.12,48.29,18.15,58.2,Moderate Wear,129
2035-09-23 11:11:52,66.17,1.24,10.39,4.51,1719.35,138.51,51.23,19.71,57.8,Moderate Wear,128
2035-09-24 11:11:52,64.71,0.87,9.32,4.65,1741.08,143.76,49.39,17.72,57.4,Moderate Wear,127
2035-09-25 11:11:52,68.94,1.45,11.36,4.34,1726.4,136.53,53.28,21.56,57.0,Moderate Wear,126
2035-09-26 11:11:52,66.25,1.01,9.89,4.6,1735.2,146.62,50.44,18.93,56.6,Moderate Wear,125
2035-09-27 11:11:52,66.02,1.07,9.57,4.57,1732.74,142.35,48.0,17.68,56.2,Moderate Wear,124
2035-09-28 11:11:52,63.55,1.0,9.74,4.62,1730.15,144.71,48.54,18.21,55.8,Moderate Wear,123
2035-09-29 11:11:52,63.53,1.07,9.15,4.64,1730.2,146.71,48.48,16.86,55.4,Moderate Wear,122
2035-09-30 11:11:52,64.93,1.06,9.76,4.6,1730.93,145.0,49.73,18.38,55.0,Moderate Wear,121
2035-10-01 11:11:52,66.71,1.27,9.51,4.52,1735.03,142.83,49.33,17.81,54.5,Moderate Wear,120
2035-10-02 11:11:52,64.22,1.17,9.24,4.68,1723.46,144.05,48.32,17.22,54.1,Moderate Wear,119
2035-10-03 11:11:52,64.87,1.29,9.95,4.63,1732.69,144.59,49.62,18.77,53.7,Moderate Wear,118
2035-10-04 11:11:52,65.03,1.12,9.79,4.61,1734.0,143.65,49.18,18.43,53.3,Moderate Wear,117
2035-10-05 11:11:52,64.28,1.02,9.34,4.58,1731.38,142.98,48.08,17.83,52.9,Moderate Wear,116
2035-10-06 11:11:52,64.39,1.26,9.77,4.62,1726.64,143.9,49.63,18.26,52.5,Moderate Wear,115
2035-10-07 11:11:52,65.84,1.33,10.07,4.68,1729.93,143.17,50.18,17.91,52.1,Moderate Wear,114
2035-10-08 11:11:52,65.84,0.98,9.69,4.46,1730.25,143.08,50.26,18.13,51.7,Moderate Wear,113
2035-10-09 11:11:52,64.86,1.19,9.72,4.66,1727.88,143.05,49.31,18.97,51.3,Moderate Wear,112
2035-10-10 11:11:52,65.63,1.07,9.73,4.65,1732.06,142.99,49.86,18.34,50.8,Moderate Wear,111
2035-10-11 11:11:52,69.96,1.72,11.88,4.41,1716.56,135.35,55.54,22.1,50.4,Moderate Wear,110
2035-10-12 11:11:52,65.74,1.02,9.85,4.56,1730.29,143.37,50.43,18.46,50.0,Moderate Wear,109
2035-10-13 11:11:52,69.22,1.45,11.8,4.42,1722.91,138.13,54.99,21.57,49.6,Moderate Wear,108
2035-10-14 11:11:52,66.44,1.24,10.02,4.62,1727.28,142.38,50.25,18.83,49.2,Moderate Wear,107
2035-10-15 11:11:52,66.86,1.29,10.46,4.5,1727.37,146.9,49.85,19.59,48.8,Moderate Wear,106
2035-10-16 11:11:52,66.71,0.98,10.5,4.57,1731.35,143.61,50.01,19.42,48.4,Moderate Wear,105
2035-10-17 11:11:52,66.49,0.84,10.22,4.57,1731.27,140.95,49.61,18.47,48.0,Moderate Wear,104
2035-10-18 11:11:52,66.18,1.13,10.42,4.49,1724.5,140.95,49.98,19.08,47.6,Moderate Wear,103
2035-10-19 11:11:52,67.63,0.98,10.47,4.33,1730.33,141.27,51.25,19.22,47.2,Moderate Wear,102
2035-10-20 11:11:52,66.8,0.82,10.04,4.53,1729.37,140.8,50.41,18.43,46.7,Moderate Wear,101
2035-10-21 11:11:52,66.56,1.28,10.23,4.4,1738.84,143.08,50.28,19.06,46.3,Moderate Wear,100
2035-10-22 11:11:52,66.68,1.14,10.12,4.53,1729.56,148.4,50.62,18.55,45.9,Moderate Wear,99
2035-10-23 11:11:52,66.78,1.04,10.54,4.52,1728.77,140.59,49.88,19.71,45.5,Moderate Wear,98
2035-10-24 11:11:52,65.12,1.06,10.33,4.43,1722.23,136.67,50.06,19.39,45.1,Moderate Wear,97
2035-10-25 11:11:52,67.14,1.25,10.51,4.67,1729.15,142.12,51.7,19.11,44.7,Moderate Wear,96
2035-10-26 11:11:52,,,,,,,,,44.3,Moderate Wear,95
2035-10-27 11:11:52,67.9,1.11,10.5,4.59,1727.87,141.96,51.25,19.49,43.9,Moderate Wear,94
2035-10-28 11:11:52,66.37,1.21,10.5,4.33,1731.61,141.62,52.31,20.33,43.5,Moderate Wear,93
2035-10-29 11:11:52,67.12,1.37,10.59,4.45,1730.31,141.49,52.22,19.24,43.1,Moderate Wear,92
2035-10-30 11:11:52,67.12,1.17,10.5,4.34,1724.5,140.81,51.18,19.16,42.6,Moderate Wear,91
2035-10-31 11:11:52,67.47,1.36,10.69,4.43,1728.95,144.35,52.22,20.62,42.2,Moderate Wear,90
2035-11-01 11:11:52,72.13,1.51,12.99,4.14,1708.87,136.74,55.55,24.31,41.8,Moderate Wear,89
2035-11-02 11:11:52,66.82,1.51,10.27,4.5,1721.96,142.37,52.63,20.32,41.4,Moderate Wear,88
2035-11-03 11:11:52,67.19,1.22,10.55,4.39,1724.18,144.4,52.26,19.62,41.0,Moderate Wear,87
2035-11-04 11:11:52,69.18,1.54,11.19,4.4,1718.92,143.51,52.17,21.05,40.6,Moderate Wear,86
2035-11-05 11:11:52,71.93,2.19,13.17,4.18,1715.47,131.13,56.35,24.5,40.2,Moderate Wear,85
2035-11-06 11:11:52,69.36,1.63,11.17,4.2,1732.59,138.67,53.65,21.22,39.8,Critical,84
2035-11-07 11:11:52,68.16,1.97,12.59,4.06,1712.17,131.68,54.5,23.54,39.4,Critical,83
2035-11-08 11:11:52,69.96,1.51,11.11,4.46,1729.4,141.51,53.11,20.5,39.0,Critical,82
2035-11-09 11:11:52,68.17,1.83,11.15,4.55,1725.44,137.51,53.79,21.07,38.5,Critical,81
2035-11-10 11:11:52,66.62,1.62,11.16,4.34,1728.79,144.05,53.97,20.17,38.1,Critical,80
2035-11-11 11:11:52,70.05,1.76,11.43,4.46,1718.1,136.55,54.52,21.83,37.7,Critical,79
2035-11-12 11:11:52,65.05,1.9,10.59,4.48,1721.27,140.33,52.75,19.41,37.3,Critical,78
2035-11-13 11:11:52,70.43,1.72,11.54,4.17,1723.13,136.85,54.75,22.67,36.9,Critical,77
2035-11-14 11:11:52,70.13,2.25,13.01,4.3,1718.44,129.07,54.88,24.44,36.5,Critical,76
2035-11-15 11:11:52,70.23,1.54,11.5,4.45,1728.86,135.99,53.96,21.74,36.1,Critical,75
2035-11-16 11:11:52,68.81,1.8,11.48,4.21,1725.37,136.73,54.14,21.91,35.7,Critical,74
2035-11-17 11:11:52,67.61,1.87,10.97,4.24,1722.3,136.92,52.05,20.87,35.3,Critical,73
2035-11-18 11:11:52,70.54,2.23,12.49,4.16,1710.01,133.19,55.94,23.7,34.9,Critical,72
2035-11-19 11:11:52,65.32,1.68,11.31,4.5,1722.38,135.7,51.8,20.36,34.4,Critical,71
2035-11-20 11:11:52,67.26,1.52,11.47,4.24,1720.85,136.9,53.48,21.13,34.0,Critical,70
2035-11-21 11:11:52,68.84,1.74,11.58,4.3,1724.61,139.99,53.56,22.55,33.6,Critical,69
2035-11-22 11:11:52,66.26,1.54,11.29,4.52,1716.98,142.86,54.75,19.34,33.2,Critical,68
2035-11-23 11:11:52,68.13,1.8,11.69,4.13,1717.94,133.38,53.96,22.63,32.8,Critical,67
2035-11-24 11:11:52,69.98,1.96,12.51,4.21,1723.54,135.86,53.76,23.42,32.4,Critical,66
2035-11-25 11:11:52,66.94,1.8,11.24,4.21,1728.13,136.51,54.94,20.79,32.0,Critical,65
2035-11-26 11:11:52,65.75,1.44,11.58,4.28,1723.79,136.71,52.86,22.3,31.6,Critical,64
2035-11-27 11:11:52,71.1,2.29,13.58,3.97,1700.36,131.38,57.77,25.4,31.2,Critical,63
2035-11-28 11:11:52,69.93,2.08,13.19,4.09,1709.83,130.01,58.22,24.65,30.8,Critical,62
2035-11-29 11:11:52,66.88,1.84,11.45,4.34,1721.36,138.48,54.91,22.23,30.4,Critical,61
2035-11-30 11:11:52,68.87,1.89,12.19,4.12,1720.49,131.49,54.46,23.33,29.9,Critical,60
2035-12-01 11:11:52,71.39,2.02,12.16,4.25,1717.6,135.8,55.78,23.62,29.5,Critical,59
2035-12-02 11:11:52,71.15,1.97,12.39,4.16,1721.99,136.49,54.22,22.91,29.1,Critical,58
2035-12-03 11:11:52,71.19,1.57,12.5,4.24,1713.76,138.41,55.49,23.79,28.7,Critical,57
2035-12-04 11:11:52,69.13,1.86,12.24,4.08,1731.95,137.4,55.46,22.76,28.3,Critical,56
2035-12-05 11:11:52,69.5,1.94,11.85,4.46,1719.32,139.72,59.25,23.05,27.9,Critical,55
2035-12-06 11:11:52,72.98,1.87,12.73,4.31,1719.09,132.57,57.01,24.16,27.5,Critical,54
2035-12-07 11:11:52,69.28,1.63,12.2,4.26,1712.67,136.8,58.21,22.99,27.1,Critical,53
2035-12-08 11:11:52,68.98,1.54,12.61,4.17,1718.26,140.3,58.94,24.27,26.7,Critical,52
2035-12-09 11:11:52,69.08,1.92,11.98,4.13,1719.13,137.0,55.73,23.43,26.3,Critical,51
2035-12-10 11:11:52,73.5,2.58,13.18,4.16,1704.45,133.57,58.46,24.16,25.8,Critical,50
2035-12-11 11:11:52,71.1,2.09,12.01,4.09,1719.93,131.32,53.58,23.13,25.4,Critical,49
2035-12-12 11:11:52,70.23,1.86,13.29,4.17,1713.85,129.94,57.25,24.74,25.0,Critical,48
2035-12-13 11:11:52,73.67,2.43,13.67,3.9,1714.09,132.58,60.21,26.11,24.6,Critical,47
2035-12-14 11:11:52,70.94,1.9,12.8,3.91,1715.7,129.4,57.29,24.58,24.2,Critical,46
2035-12-15 11:11:52,72.02,1.91,13.16,4.0,1717.73,134.3,58.48,24.31,23.8,Critical,45
2035-12-16 11:11:52,,,,,,,,,23.4,Critical,44
2035-12-17 11:11:52,71.3,2.41,13.05,3.97,1719.05,136.18,57.07,24.66,23.0,Critical,43
2035-12-18 11:11:52,69.24,2.17,12.86,4.35,1716.5,132.4,54.78,23.81,22.6,Critical,42
2035-12-19 11:11:52,69.5,2.33,12.04,4.0,1712.53,132.37,58.54,22.92,22.2,Critical,41
2035-12-20 11:11:52,70.07,1.95,12.33,4.14,1717.27,134.67,58.61,21.74,21.7,Critical,40
2035-12-21 11:11:52,71.64,2.4,12.99,4.16,1714.23,136.05,57.91,24.14,21.3,Critical,39
2035-12-22 11:11:52,75.89,3.17,14.13,3.77,1708.46,128.64,61.38,26.81,20.9,Critical,38
2035-12-23 11:11:52,71.19,2.96,13.4,4.1,1721.16,132.58,58.94,25.86,20.5,Critical,37
2035-12-24 11:11:52,71.01,2.76,12.71,4.14,1711.75,129.32,59.8,23.0,20.1,Critical,36
2035-12-25 11:11:52,72.12,2.2,13.07,4.24,1717.18,131.44,59.52,22.48,19.7,Critical,35
2035-12-26 11:11:52,70.59,2.4,12.42,4.21,1711.36,140.3,57.47,23.12,19.3,Critical,34
2035-12-27 11:11:52,72.54,2.14,13.61,4.2,1715.21,130.54,57.73,26.41,18.9,Critical,33
2035-12-28 11:11:52,71.09,2.59,13.09,4.42,1710.73,131.0,57.9,24.33,18.5,Critical,32
2035-12-29 11:11:52,73.66,2.75,13.04,3.81,1728.21,132.67,60.36,24.83,18.1,Critical,31
2035-12-30 11:11:52,72.82,2.47,13.05,4.07,1716.9,130.94,58.46,25.63,17.6,Critical,30
2035-12-31 11:11:52,71.55,2.59,13.79,4.18,1713.21,136.15,57.72,25.96,17.2,Critical,29
2036-01-01 11:11:52,74.4,2.94,13.83,4.18,1706.72,131.29,61.22,26.24,16.8,Critical,28
2036-01-02 11:11:52,73.31,2.75,13.46,4.09,1710.06,138.23,58.75,25.36,16.4,Critical,27
2036-01-03 11:11:52,73.92,2.38,14.51,4.08,1693.69,123.96,61.5,28.22,16.0,Critical,26
2036-01-04 11:11:52,72.53,2.87,13.67,3.93,1706.41,136.07,58.54,26.06,15.6,Critical,25
2036-01-05 11:11:52,75.4,3.32,15.48,3.95,1705.38,122.49,64.04,28.66,12.8,Failure,24
2036-01-06 11:11:52,70.8,3.16,13.22,4.04,1710.29,132.72,59.02,25.65,12.7,Failure,23
2036-01-07 11:11:52,71.85,2.4,13.51,3.83,1713.58,132.29,61.85,25.14,12.7,Failure,22
2036-01-08 11:11:52,78.32,3.02,15.49,3.66,1706.18,130.4,65.47,30.35,3.9,Failure,21
2036-01-09 11:11:52,76.88,2.89,15.43,3.85,1695.69,124.53,65.51,28.96,3.8,Failure,20
2036-01-10 11:11:52,74.18,2.75,13.35,3.88,1716.1,129.69,60.94,25.5,3.8,Failure,19
2036-01-11 11:11:52,73.86,2.57,14.18,4.21,1717.45,125.72,60.64,29.64,3.8,Failure,18
2036-01-12 11:11:52,72.96,2.54,13.06,3.87,1711.79,134.86,59.13,25.11,3.7,Failure,17
2036-01-13 11:11:52,72.18,2.18,13.39,3.86,1708.18,129.74,60.17,25.86,3.7,Failure,16
2036-01-14 11:11:52,,,,,,,,,3.7,Failure,15
2036-01-15 11:11:52,73.86,2.56,13.63,3.97,1706.38,125.01,62.44,27.08,3.6,Failure,14
2036-01-16 11:11:52,75.53,2.79,15.79,3.85,1705.05,130.35,65.86,30.15,3.6,Failure,13
2036-01-17 11:11:52,72.36,2.95,13.24,3.92,1717.12,128.95,62.89,23.61,3.6,Failure,12
2035-02-27 11:11:52,62.66,0.21,8.18,5.01,1747.85,153.96,46.23,15.2,99.7,Healthy,344
2035-02-28 11:11:52,62.41,0.19,8.09,4.91,1748.36,156.59,45.87,14.81,99.7,Healthy,343
2035-03-01 11:11:52,62.25,0.19,8.05,5.02,1747.43,152.7,46.32,15.11,99.6,Healthy,342
2035-03-02 11:11:52,62.95,0.21,8.15,5.14,1743.97,152.85,46.57,15.74,99.4,Healthy,341
2035-03-03 11:11:52,62.75,0.26,8.14,4.89,1746.42,153.13,46.66,15.54,99.3,Healthy,340
2035-03-04 11:11:52,62.86,0.22,8.11,5.04,1744.84,158.4,46.49,15.03,99.3,Healthy,339
2035-03-05 11:11:52,62.25,0.16,8.15,5.06,1743.53,153.08,46.68,15.26,99.3,Healthy,338
2035-03-06 11:11:52,62.34,0.18,8.02,4.96,1745.82,154.58,46.58,14.44,99.2,Healthy,337
2035-03-07 11:11:52,61.85,0.19,8.11,5.04,1744.8,153.6,46.08,15.11,99.2,Healthy,336
2035-03-08 11:11:52,62.36,0.16,8.19,4.99,1743.52,152.66,46.48,15.42,99.2,Healthy,335
2035-03-09 11:11:52,62.36,0.19,8.07,5.01,1743.11,152.31,46.58,15.3,99.1,Healthy,334
2035-03-10 11:11:52,62.8,0.21,8.18,4.91,1745.18,148.96,46.34,15.13,99.1,Healthy,333
2035-03-11 11:11:52,61.8,0.18,8.12,4.93,1742.85,155.71,46.39,15.04,99.1,Healthy,332
2035-03-12 11:11:52,61.34,0.24,8.13,4.83,1741.11,152.42,46.55,14.6,99.0,Healthy,331
2035-03-13 11:11:52,61.67,0.2,8.07,4.86,1741.9,155.18,46.18,15.06,99.0,Healthy,330
2035-03-14 11:11:52,62.27,0.24,8.1,5.02,1744.0,152.43,46.19,15.38,99.0,Healthy,329
2035-03-15 11:11:52,62.07,0.21,8.05,5.03,1741.47,152.97,46.52,14.95,98.9,Healthy,328
2035-03-16 11:11:52,62.52,0.18,8.11,4.85,1741.59,153.31,46.71,14.78,98.9,Healthy,327
2035-03-17 11:11:52,62.55,0.24,8.16,4.92,1743.16,155.52,46.47,15.03,98.9,Healthy,326
2035-03-18 11:11:52,62.16,0.23,8.05,4.9,1744.97,152.58,46.37,14.72,98.8,Healthy,325
2035-03-19 11:11:52,62.17,0.17,8.06,5.12,1746.54,151.72,46.63,14.72,98.8,Healthy,324
2035-03-20 11:11:52,62.54,0.21,8.08,5.14,1744.12,154.43,46.28,15.2,98.7,Healthy,323
2035-03-21 11:11:52,62.4,0.19,8.14,4.96,1744.83,157.07,46.51,14.97,98.7,Healthy,322
2035-03-22 11:11:52,62.37,0.21,8.02,5.0,1745.69,152.28,46.39,14.72,98.7,Healthy,321
2035-03-23 11:11:52,62.89,0.21,8.08,4.91,1747.52,154.69,46.62,14.86,98.6,Healthy,320
2035-03-24 11:11:52,62.34,0.21,8.12,5.11,1744.61,150.73,46.08,15.14,98.6,Healthy,319
2035-03-25 11:11:52,62.2,0.21,7.95,4.95,1745.55,151.76,46.32,14.66,98.6,Healthy,318
2035-03-26 11:11:52,62.0,0.22,8.04,5.03,1746.27,152.46,45.95,15.05,98.5,Healthy,317
2035-03-27 11:11:52,61.69,0.23,8.08,5.04,1745.23,155.33,46.29,14.88,98.5,Healthy,316
2035-03-28 11:11:52,61.94,0.24,8.14,5.2,1746.94,153.54,46.21,15.26,98.5,Healthy,315
2035-03-29 11:11:52,62.24,0.22,8.06,5.09,1745.91,156.2,46.12,14.84,98.4,Healthy,314
2035-03-30 11:11:52,62.22,0.22,8.04,4.87,1746.4,154.3,46.22,14.6,98.4,Healthy,313
2035-03-31 11:11:52,61.77,0.18,8.08,4.89,1744.56,152.06,46.65,14.82,98.4,Healthy,312
2035-04-01 11:11:52,62.36,0.22,8.16,4.98,1744.4,150.84,46.34,15.52,98.3,Healthy,311
2035-04-02 11:11:52,62.52,0.21,8.05,4.99,1745.28,154.74,46.11,14.77,98.3,Healthy,310
2035-04-03 11:11:52,,,,,,,,,98.3,Healthy,309
2035-04-04 11:11:52,62.36,0.19,8.01,4.92,1742.55,156.11,46.21,14.82,98.2,Healthy,308
2035-04-05 11:11:52,62.7,0.18,8.1,4.85,1744.88,150.26,46.36,14.93,98.2,Healthy,307
2035-04-06 11:11:52,62.53,0.19,8.12,5.08,1743.35,155.58,46.04,15.2,98.2,Healthy,306
2035-04-07 11:11:52,62.55,0.24,8.05,4.95,1743.48,157.88,46.23,14.92,98.1,Healthy,305
2035-04-08 11:11:52,62.13,0.22,7.91,5.04,1743.45,156.22,46.34,15.21,98.1,Healthy,304
2035-04-09 11:11:52,62.21,0.24,7.99,5.03,1743.62,151.62,46.39,14.76,98.1,Healthy,303
2035-04-10 11:11:52,62.65,0.21,8.14,5.01,1745.42,153.59,46.62,15.08,98.0,Healthy,302
2035-04-11 11:11:52,62.46,0.21,7.99,5.02,1744.71,155.25,46.29,14.84,98.0,Healthy,301
2035-04-12 11:11:52,62.28,0.3,8.07,4.98,1745.53,154.3,46.48,14.83,97.9,Healthy,300
2035-04-13 11:11:52,61.89,0.24,7.99,4.99,1746.12,152.53,46.62,14.68,97.9,Healthy,299
2035-04-14 11:11:52,62.42,0.22,7.97,5.05,1742.59,152.55,46.54,14.33,97.9,Healthy,298
2035-04-15 11:11:52,62.35,0.2,8.01,5.2,1745.27,153.44,46.19,15.0,97.8,Healthy,297
2035-04-16 11:11:52,62.91,0.19,8.16,5.01,1745.08,149.77,46.94,15.22,97.8,Healthy,296
2035-04-17 11:11:52,62.69,0.22,8.1,4.88,1747.9,152.69,46.35,14.68,97.8,Healthy,295
2035-04-18 11:11:52,62.81,0.18,8.13,4.97,1744.49,152.09,46.79,15.22,97.7,Healthy,294
2035-04-19 11:11:52,62.48,0.23,8.12,4.89,1745.69,155.36,46.43,14.7,97.7,Healthy,293
2035-04-20 11:11:52,62.78,0.2,8.12,4.87,1748.89,153.98,46.77,14.78,97.7,Healthy,292
2035-04-21 11:11:52,62.53,0.24,8.01,5.07,1745.19,151.16,46.31,14.63,97.6,Healthy,291
2035-04-22 11:11:52,,,,,,,,,97.6,Healthy,290
2035-04-23 11:11:52,62.54,0.23,8.13,4.95,1746.19,152.34,46.4,14.97,97.6,Healthy,289
2035-04-24 11:11:52,62.42,0.21,8.06,4.94,1746.33,153.99,46.33,14.57,97.5,Healthy,288
2035-04-25 11:11:52,62.95,0.21,8.14,4.97,1744.65,153.13,46.1,14.92,97.5,Healthy,287
2035-04-26 11:11:52,62.31,0.25,7.97,4.89,1744.23,152.77,46.35,14.89,97.5,Healthy,286
2035-04-27 11:11:52,61.9,0.2,8.01,4.92,1743.6,155.55,46.48,15.23,97.4,Healthy,285
2035-04-28 11:11:52,62.22,0.21,8.05,4.83,1744.47,155.64,46.62,15.1,97.4,Healthy,284
2035-04-29 11:11:52,62.34,0.14,8.12,5.02,1746.21,154.61,46.19,15.07,97.4,Healthy,283
2035-04-30 11:11:52,62.0,0.16,8.04,5.02,1743.51,153.94,46.7,14.97,97.3,Healthy,282
2035-05-01 11:11:52,62.2,0.22,8.02,4.98,1743.14,155.58,46.26,14.97,97.3,Healthy,281
2035-05-02 11:11:52,62.2,0.23,8.03,5.24,1743.82,154.1,46.38,14.91,97.3,Healthy,280
2035-05-03 11:11:52,61.84,0.23,8.1,4.98,1741.67,152.15,46.22,14.64,97.2,Healthy,279
2035-05-04 11:11:52,62.51,0.27,8.12,5.19,1743.77,152.92,46.27,14.98,97.2,Healthy,278
2035-05-05 11:11:52,61.97,0.19,8.16,4.91,1742.13,152.76,46.2,15.36,97.1,Healthy,277
2035-05-06 11:11:52,62.07,0.25,8.03,5.08,1743.32,154.28,46.33,14.94,97.1,Healthy,276
2035-05-07 11:11:52,62.47,0.22,8.13,5.01,1744.16,152.79,46.36,15.1,97.1,Healthy,275
2035-05-08 11:11:52,62.07,0.28,8.09,4.9,1749.55,153.92,46.56,15.13,97.0,Healthy,274
2035-05-09 11:11:52,62.07,0.21,8.04,5.0,1744.01,153.62,45.96,14.9,97.0,Healthy,273
2035-05-10 11:11:52,62.16,0.21,8.16,4.99,1744.47,154.44,46.42,15.04,97.0,Healthy,272
2035-05-11 11:11:52,61.83,0.17,8.12,4.93,1748.24,153.65,46.29,15.05,96.9,Healthy,271
2035-05-12 11:11:52,62.28,0.24,8.03,4.96,1745.39,153.53,46.53,14.62,96.9,Healthy,270
2035-05-13 11:11:52,62.12,0.17,8.23,4.95,1745.93,155.49,46.46,15.25,96.9,Healthy,269
